timestamp,market,buy_volume,sell_volume,net_flow,buy_%,sell_%,net_%,trend,message
2026-06-14T03:47:07.808067,BTC/USDT,213.20361221800002,212.38876670199997,0.8148455160000481,50.095730745704124,49.90426925429588,0.1914614914082419,⚪,⚪ Buy: 50.1% | Sell: 49.9% | Net: 0.2% | Value: 1
2026-06-14T03:47:09.372792,ETH/USDT,5769.72772612,6131.0018907799995,-361.27416465999977,48.4821343888573,51.517865611142696,-3.0357312222854067,⚪,⚪ Buy: 48.5% | Sell: 51.5% | Net: -3.0% | Value: -361
2026-06-14T03:47:10.993891,BNB/USDT,1228.86748,1257.75472,-28.88724000000002,49.41914698581875,50.58085301418125,-1.161706028362492,⚪,⚪ Buy: 49.4% | Sell: 50.6% | Net: -1.2% | Value: -29
2026-06-14T03:47:12.777827,XRP/USDT,1164522.911012088,1205998.7630181317,-41475.85200604377,49.125174587930914,50.87482541206909,-1.7496508241381739,⚪,"⚪ Buy: 49.1% | Sell: 50.9% | Net: -1.7% | Value: -41,476"
2026-06-14T03:47:14.487363,SOL/USDT,30390.395353776,29039.029030663998,1351.3663231120008,51.13695054016527,48.86304945983473,2.2739010803305373,⚪,"⚪ Buy: 51.1% | Sell: 48.9% | Net: 2.3% | Value: 1,351"
2026-06-14T03:47:16.120260,DOGE/USDT,4718413.519754657,5021318.808831983,-302905.28907732666,48.44500198332821,51.554998016671796,-3.1099960333435783,⚪,"⚪ Buy: 48.4% | Sell: 51.6% | Net: -3.1% | Value: -302,905"
2026-06-14T03:47:17.741331,ADA/USDT,5604167.7299999995,6635267.46,-1031099.7300000004,45.787796928560724,54.212203071439276,-8.424406142878563,⚪,"⚪ Buy: 45.8% | Sell: 54.2% | Net: -8.4% | Value: -1,031,100"
2026-06-14T03:47:19.536275,TRX/USDT,1550644.843,1667221.957,-116577.11399999983,48.18859633966204,51.81140366033796,-3.622807320675916,⚪,"⚪ Buy: 48.2% | Sell: 51.8% | Net: -3.6% | Value: -116,577"
2026-06-14T03:47:21.496559,AVAX/USDT,42729.22888,47278.93432,-4549.705439999998,47.47261510609295,52.52738489390703,-5.054769787814087,⚪,"⚪ Buy: 47.5% | Sell: 52.5% | Net: -5.1% | Value: -4,550"
2026-06-14T03:47:23.064448,DOT/USDT,778024.84698,951526.9573199999,-173502.1103399999,44.98418868088715,55.01581131911285,-10.031622638225702,⚪,"⚪ Buy: 45.0% | Sell: 55.0% | Net: -10.0% | Value: -173,502"
2026-06-14T03:47:24.583027,LINK/USDT,55552.28643,61388.90477,-5836.618340000001,47.50446430376365,52.49553569623635,-4.991071392472699,⚪,"⚪ Buy: 47.5% | Sell: 52.5% | Net: -5.0% | Value: -5,837"
2026-06-14T03:47:26.592056,SUI/USDT,485962.88854489796,529660.659029932,-43697.77048503404,47.84872206885226,52.15127793114773,-4.302555862295467,⚪,"⚪ Buy: 47.8% | Sell: 52.2% | Net: -4.3% | Value: -43,698"
2026-06-14T03:47:28.148265,SHIB/USDT,84780248559.12096,75344209503.27895,9436039055.84201,52.94647025508271,47.05352974491729,5.892940510165425,⚪,"⚪ Buy: 52.9% | Sell: 47.1% | Net: 5.9% | Value: 9,436,039,056"
2026-06-14T03:47:29.899279,LTC/USDT,16233.9202,14814.849800000002,1419.0703999999987,52.28522804607074,47.71477195392925,4.570456092141487,⚪,"⚪ Buy: 52.3% | Sell: 47.7% | Net: 4.6% | Value: 1,419"
