timestamp,market,buy_volume,sell_volume,net_flow,buy_%,sell_%,net_%,trend,message
2025-12-10T01:25:00.882369,BTC/USDT,1994.6183339519998,2044.545864578,-49.927530626000134,49.38195715534206,50.61804284465794,-1.2360856893158885,⚪,⚪ Buy: 49.4% | Sell: 50.6% | Net: -1.2% | Value: -50
2025-12-10T01:25:02.195332,ETH/USDT,23084.889544902,19767.223478268003,3317.666066633996,53.87106473004043,46.12893526995956,7.74212946008087,⚪,"⚪ Buy: 53.9% | Sell: 46.1% | Net: 7.7% | Value: 3,318"
2025-12-10T01:25:03.424237,BNB/USDT,2107.687392368,2101.802288552,5.885103816000083,50.069902817943415,49.93009718205659,0.1398056358868154,⚪,⚪ Buy: 50.1% | Sell: 49.9% | Net: 0.1% | Value: 6
2025-12-10T01:25:05.322339,XRP/USDT,10281573.48842749,11352551.95491955,-1070978.4664920606,47.524793712376734,52.475206287623266,-4.950412575246528,⚪,"⚪ Buy: 47.5% | Sell: 52.5% | Net: -5.0% | Value: -1,070,978"
2025-12-10T01:25:06.555735,SOL/USDT,122352.421530606,121902.75697064401,449.6645599619951,50.09204811188061,49.90795188811939,0.1840962237612063,⚪,⚪ Buy: 50.1% | Sell: 49.9% | Net: 0.2% | Value: 450
2025-12-10T01:25:08.377919,DOGE/USDT,36918251.02363662,35266226.24835493,1652024.77528169,51.144307500528704,48.85569249947128,2.28861500105743,⚪,"⚪ Buy: 51.1% | Sell: 48.9% | Net: 2.3% | Value: 1,652,025"
2025-12-10T01:25:09.644481,ADA/USDT,8643846.569263007,7428110.079508672,1215736.489754336,53.78216702646237,46.21783297353764,7.564334052924727,⚪,"⚪ Buy: 53.8% | Sell: 46.2% | Net: 7.6% | Value: 1,215,736"
2025-12-10T01:25:10.845274,TRX/USDT,3936568.9600000004,4025310.21,-88741.24999999953,49.44271165069691,50.5572883493031,-1.1145766986061851,⚪,"⚪ Buy: 49.4% | Sell: 50.6% | Net: -1.1% | Value: -88,741"
2025-12-10T01:25:12.107239,AVAX/USDT,153029.86946,139725.16404,13304.705419999984,52.27232735521864,47.72767264478136,4.544654710437278,⚪,"⚪ Buy: 52.3% | Sell: 47.7% | Net: 4.5% | Value: 13,305"
2025-12-10T01:25:13.420987,DOT/USDT,457896.502335156,494873.93555273395,-36977.43321757793,48.059478351388094,51.940521648611906,-3.8810432972238127,⚪,"⚪ Buy: 48.1% | Sell: 51.9% | Net: -3.9% | Value: -36,977"
2025-12-10T01:25:15.059306,LINK/USDT,763093.13134,885168.88106,-122075.74972000008,46.29683421684129,53.70316578315871,-7.406331566317428,⚪,"⚪ Buy: 46.3% | Sell: 53.7% | Net: -7.4% | Value: -122,076"
2025-12-10T01:25:16.841619,SUI/USDT,2903910.8188630003,2760634.379242,143276.43962100009,51.26467734487255,48.73532265512745,2.5293546897451074,⚪,"⚪ Buy: 51.3% | Sell: 48.7% | Net: 2.5% | Value: 143,276"
2025-12-10T01:25:18.137674,SHIB/USDT,246076803275.79657,263061956680.6059,-16985153404.809326,48.331972073166874,51.668027926833126,-3.336055853666251,⚪,"⚪ Buy: 48.3% | Sell: 51.7% | Net: -3.3% | Value: -16,985,153,405"
2025-12-10T01:25:19.366360,LTC/USDT,49297.275725044005,52725.193087766005,-3427.9173627220007,48.320018422112724,51.67998157788728,-3.3599631557745537,⚪,"⚪ Buy: 48.3% | Sell: 51.7% | Net: -3.4% | Value: -3,428"
2025-12-10T01:25:20.611145,ATOM/USDT,87282.97548,93251.31582,-5968.34034000001,48.34703415705047,51.65296584294954,-3.30593168589906,⚪,"⚪ Buy: 48.3% | Sell: 51.7% | Net: -3.3% | Value: -5,968"
2025-12-10T01:25:22.415079,XLM/USDT,3711931.739440768,3761174.8891611528,-49243.14972038474,49.67053093065797,50.329469069342025,-0.6589381386840618,⚪,"⚪ Buy: 49.7% | Sell: 50.3% | Net: -0.7% | Value: -49,243"
2025-12-10T01:25:23.698326,UNI/USDT,285723.67680200003,318823.069503,-33099.392700999975,47.262462092195186,52.73753790780482,-5.475075815609632,⚪,"⚪ Buy: 47.3% | Sell: 52.7% | Net: -5.5% | Value: -33,099"
2025-12-10T01:25:24.977557,ICP/USDT,201091.52734000006,164148.28616,36943.24118000007,55.05739514347881,44.9426048565212,10.114790286957604,⚪,"⚪ Buy: 55.1% | Sell: 44.9% | Net: 10.1% | Value: 36,943"
2025-12-10T01:25:26.732915,APT/USDT,224858.96607999998,185676.03612,39182.92995999998,54.77217895551221,45.22782104448779,9.54435791102442,⚪,"⚪ Buy: 54.8% | Sell: 45.2% | Net: 9.5% | Value: 39,183"
2025-12-10T01:25:28.120862,NEAR/USDT,840825.3282939679,895212.368340952,-54387.0400469841,48.433587008150624,51.566412991849376,-3.1328259836987526,⚪,"⚪ Buy: 48.4% | Sell: 51.6% | Net: -3.1% | Value: -54,387"
2025-12-10T01:25:28.582147,AAPL,0,31711233.0,-31711233.0,0.0,100.0,-100.0,🔴,"🔴 Buy: 0.0% | Sell: 100.0% | Net: -100.0% | Value: -31,711,233"
2025-12-10T01:25:28.753071,MSFT,14081114.0,0,14081114.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 14,081,114"
2025-12-10T01:25:28.883546,GOOG,13999046.0,0,13999046.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 13,999,046"
2025-12-10T01:25:29.021927,GC=F,5924.0,0,5924.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 5,924"
2025-12-10T01:25:29.126869,CL=F,0,1712.0,-1712.0,0.0,100.0,-100.0,🔴,"🔴 Buy: 0.0% | Sell: 100.0% | Net: -100.0% | Value: -1,712"
2025-12-10T01:25:29.243162,TSLA,60868108.0,0,60868108.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 60,868,108"
2025-12-10T01:25:29.382068,NVDA,0,142114605.0,-142114605.0,0.0,100.0,-100.0,🔴,"🔴 Buy: 0.0% | Sell: 100.0% | Net: -100.0% | Value: -142,114,605"
2025-12-10T03:08:31.586788,BTC/USDT,1583.0846699720003,1641.4579536279998,-58.37328365599956,49.09485948132964,50.90514051867036,-1.8102810373407139,⚪,⚪ Buy: 49.1% | Sell: 50.9% | Net: -1.8% | Value: -58
2025-12-10T03:08:32.979063,ETH/USDT,18267.79433286,16989.96383764,1277.8304952200015,51.81212669427342,48.18787330572657,3.6242533885468533,⚪,"⚪ Buy: 51.8% | Sell: 48.2% | Net: 3.6% | Value: 1,278"
2025-12-10T03:08:34.221337,BNB/USDT,1707.900252368,1870.907728552,-163.00747618399987,47.722600974220256,52.277399025779744,-4.554798051559495,⚪,⚪ Buy: 47.7% | Sell: 52.3% | Net: -4.6% | Value: -163
2025-12-10T03:08:35.686986,XRP/USDT,8545241.214115147,10286158.66557272,-1740917.451457573,45.377620722356966,54.62237927764303,-9.24475855528606,⚪,"⚪ Buy: 45.4% | Sell: 54.6% | Net: -9.2% | Value: -1,740,917"
2025-12-10T03:08:37.028125,SOL/USDT,95372.46415289001,107889.42505056,-12516.960897669996,46.920976936030186,53.07902306396982,-6.158046127939631,⚪,"⚪ Buy: 46.9% | Sell: 53.1% | Net: -6.2% | Value: -12,517"
2025-12-10T03:08:38.376547,DOGE/USDT,28678761.048256624,29101002.174634926,-422241.12637830153,49.63461158126465,50.36538841873535,-0.7307768374706931,⚪,"⚪ Buy: 49.6% | Sell: 50.4% | Net: -0.7% | Value: -422,241"
2025-12-10T03:08:39.684060,ADA/USDT,5874091.183999999,5710717.705999999,163373.47800000012,50.705119435077705,49.294880564922295,1.4102388701554156,⚪,"⚪ Buy: 50.7% | Sell: 49.3% | Net: 1.4% | Value: 163,373"
2025-12-10T03:08:40.959670,TRX/USDT,3257629.65,2976874.59,280755.06000000006,52.25162297748312,47.74837702251686,4.503245954966261,⚪,"⚪ Buy: 52.3% | Sell: 47.7% | Net: 4.5% | Value: 280,755"
2025-12-10T03:08:42.200097,AVAX/USDT,129607.70836,123041.90463999998,6565.803720000025,51.29938922962055,48.70061077037944,2.5987784592411094,⚪,"⚪ Buy: 51.3% | Sell: 48.7% | Net: 2.6% | Value: 6,566"
2025-12-10T03:08:43.502396,DOT/USDT,391998.174635156,455700.3296527339,-63702.15501757793,46.24264082717174,53.75735917282826,-7.5147183456565125,⚪,"⚪ Buy: 46.2% | Sell: 53.8% | Net: -7.5% | Value: -63,702"
2025-12-10T03:08:44.877144,LINK/USDT,770053.6406199998,929922.73288,-159869.09226000018,45.29790252523177,54.70209747476824,-9.404194949536468,⚪,"⚪ Buy: 45.3% | Sell: 54.7% | Net: -9.4% | Value: -159,869"
2025-12-10T03:08:46.182122,SUI/USDT,2490165.598863,2549851.3992419997,-59685.80037899967,49.407880961498336,50.59211903850167,-1.1842380770033312,⚪,"⚪ Buy: 49.4% | Sell: 50.6% | Net: -1.2% | Value: -59,686"
2025-12-10T03:08:47.498273,SHIB/USDT,227439666316.04907,242648234025.91196,-15208567709.862885,48.38236979735071,51.61763020264928,-3.2352604052985736,⚪,"⚪ Buy: 48.4% | Sell: 51.6% | Net: -3.2% | Value: -15,208,567,710"
2025-12-10T03:08:48.788992,LTC/USDT,40173.242725044,45919.482087765995,-5746.2393627219935,46.662761356888204,53.3372386431118,-6.674477286223601,⚪,"⚪ Buy: 46.7% | Sell: 53.3% | Net: -6.7% | Value: -5,746"
2025-12-10T03:08:50.134358,ATOM/USDT,62613.625720000004,72393.13068000002,-9779.504960000013,46.37814239050928,53.62185760949073,-7.243715218981449,⚪,"⚪ Buy: 46.4% | Sell: 53.6% | Net: -7.2% | Value: -9,780"
2025-12-10T03:08:51.382854,XLM/USDT,3306937.2274407675,3478227.441161152,-171290.21372038452,48.737759346408914,51.262240653591086,-2.5244813071821706,⚪,"⚪ Buy: 48.7% | Sell: 51.3% | Net: -2.5% | Value: -171,290"
2025-12-10T03:08:52.645558,UNI/USDT,254444.465242,290598.013263,-36153.548020999995,46.683419233656274,53.31658076634373,-6.633161532687463,⚪,"⚪ Buy: 46.7% | Sell: 53.3% | Net: -6.6% | Value: -36,154"
2025-12-10T03:08:54.009704,ICP/USDT,151717.03928,123896.10102000002,27820.93825999998,55.04709939259742,44.952900607402576,10.09419878519485,⚪,"⚪ Buy: 55.0% | Sell: 45.0% | Net: 10.1% | Value: 27,821"
2025-12-10T03:08:55.228624,APT/USDT,178732.26338,159195.56342000005,19536.69995999994,52.89066161626911,47.109338383730886,5.781323232538226,⚪,"⚪ Buy: 52.9% | Sell: 47.1% | Net: 5.8% | Value: 19,537"
2025-12-10T03:08:56.592052,NEAR/USDT,672540.307253968,804131.254980952,-131590.94772698404,45.544339340840864,54.45566065915914,-8.911321318318283,⚪,"⚪ Buy: 45.5% | Sell: 54.5% | Net: -8.9% | Value: -131,591"
2025-12-10T03:08:57.089795,AAPL,0,32159900.0,-32159900.0,0.0,100.0,-100.0,🔴,"🔴 Buy: 0.0% | Sell: 100.0% | Net: -100.0% | Value: -32,159,900"
2025-12-10T03:08:57.232066,MSFT,14688300.0,0,14688300.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 14,688,300"
2025-12-10T03:08:57.382841,GOOG,14126200.0,0,14126200.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 14,126,200"
2025-12-10T03:08:57.620338,GC=F,12448.0,0,12448.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 12,448"
2025-12-10T03:08:57.725451,CL=F,0,4485.0,-4485.0,0.0,100.0,-100.0,🔴,"🔴 Buy: 0.0% | Sell: 100.0% | Net: -100.0% | Value: -4,485"
2025-12-10T03:08:57.809924,TSLA,62187700.0,0,62187700.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 62,187,700"
2025-12-10T03:08:58.041817,NVDA,0,144323400.0,-144323400.0,0.0,100.0,-100.0,🔴,"🔴 Buy: 0.0% | Sell: 100.0% | Net: -100.0% | Value: -144,323,400"
2025-12-10T04:07:05.857061,BTC/USDT,1264.439297422,1454.3459419279998,-189.9066445059998,46.50750927735281,53.49249072264719,-6.984981445294376,⚪,⚪ Buy: 46.5% | Sell: 53.5% | Net: -7.0% | Value: -190
2025-12-10T04:07:07.343310,ETH/USDT,13329.46046096,13979.825908240002,-650.3654472800026,48.80925953449025,51.19074046550974,-2.381480931019489,⚪,⚪ Buy: 48.8% | Sell: 51.2% | Net: -2.4% | Value: -650
2025-12-10T04:07:08.500723,BNB/USDT,1221.106832368,1569.983548552,-348.8767161840001,43.750171643151816,56.24982835684818,-12.49965671369636,⚪,⚪ Buy: 43.8% | Sell: 56.2% | Net: -12.5% | Value: -349
2025-12-10T04:07:09.930518,XRP/USDT,6932330.286675146,9533782.24741272,-2601451.960737575,42.10058854100477,57.89941145899523,-15.798822917990469,⚪,"⚪ Buy: 42.1% | Sell: 57.9% | Net: -15.8% | Value: -2,601,452"
2025-12-10T04:07:11.004324,SOL/USDT,76770.00913836001,95369.86370753997,-18599.854569179966,44.597458955418595,55.4025410445814,-10.805082089162806,⚪,"⚪ Buy: 44.6% | Sell: 55.4% | Net: -10.8% | Value: -18,600"
2025-12-10T04:07:12.298447,DOGE/USDT,20584437.683656618,23862732.82483492,-3278295.1411783025,46.3121441661264,53.6878558338736,-7.3757116677472,⚪,"⚪ Buy: 46.3% | Sell: 53.7% | Net: -7.4% | Value: -3,278,295"
