timestamp,market,buy_volume,sell_volume,net_flow,buy_%,sell_%,net_%,trend,message
2026-08-18T01:03:04.016169,BTC/USDT,284.063411178,242.749397672,41.31401350600004,53.92112841714935,46.07887158285065,7.842256834298693,⚪,⚪ Buy: 53.9% | Sell: 46.1% | Net: 7.8% | Value: 41
2026-08-18T01:03:06.821555,ETH/USDT,3901.24401568,3730.2717158200007,170.9722998599991,51.12017262281391,48.87982737718609,2.2403452456278163,⚪,⚪ Buy: 51.1% | Sell: 48.9% | Net: 2.2% | Value: 171
2026-08-18T01:03:08.396159,BNB/USDT,922.44984,1021.5787599999999,-99.12891999999988,47.4504253692564,52.5495746307436,-5.099149261487197,⚪,⚪ Buy: 47.5% | Sell: 52.5% | Net: -5.1% | Value: -99
2026-08-18T01:03:10.469673,XRP/USDT,3099296.1848,3413419.071,-314122.88620000007,47.588387685764,52.41161231423601,-4.82322462847202,⚪,"⚪ Buy: 47.6% | Sell: 52.4% | Net: -4.8% | Value: -314,123"
2026-08-18T01:03:13.382108,SOL/USDT,27940.865259928,32397.332389892003,-4456.467129964003,46.30709293321318,53.69290706678682,-7.385814133573638,⚪,"⚪ Buy: 46.3% | Sell: 53.7% | Net: -7.4% | Value: -4,456"
2026-08-18T01:03:15.489155,DOGE/USDT,3122934.48738,2802348.4469199996,320586.0404600003,52.705238247816034,47.29476175218396,5.410476495632079,⚪,"⚪ Buy: 52.7% | Sell: 47.3% | Net: 5.4% | Value: 320,586"
2026-08-18T01:03:17.312545,ADA/USDT,1947821.86,1696516.9100000001,251304.94999999995,53.447881301111856,46.55211869888814,6.895762602223721,⚪,"⚪ Buy: 53.4% | Sell: 46.6% | Net: 6.9% | Value: 251,305"
2026-08-18T01:03:19.807161,TRX/USDT,1439630.296,1444083.314,-4453.017999999924,49.92279021771513,50.07720978228486,-0.1544195645697259,⚪,"⚪ Buy: 49.9% | Sell: 50.1% | Net: -0.2% | Value: -4,453"
2026-08-18T01:03:22.237554,AVAX/USDT,101090.80294000001,95105.40106,5985.401880000005,51.525361285787156,48.47463871421284,3.050722571574323,⚪,"⚪ Buy: 51.5% | Sell: 48.5% | Net: 3.1% | Value: 5,985"
2026-08-18T01:03:24.318535,DOT/USDT,446430.582,442162.69440000004,4267.887599999958,50.24014854227181,49.759851457728175,0.4802970845436343,⚪,"⚪ Buy: 50.2% | Sell: 49.8% | Net: 0.5% | Value: 4,268"
2026-08-18T01:03:27.317994,LINK/USDT,196757.46738,200750.27751999997,-3992.810139999987,49.49776951628899,50.50223048371101,-1.0044609674220182,⚪,"⚪ Buy: 49.5% | Sell: 50.5% | Net: -1.0% | Value: -3,993"
