timestamp,market,buy_volume,sell_volume,net_flow,buy_%,sell_%,net_%,trend,message
2026-01-13T01:24:41.781037,BTC/USDT,1442.899131834,1159.728586876,283.17054495799994,55.44008931669941,44.5599106833006,10.880178633398796,⚪,⚪ Buy: 55.4% | Sell: 44.6% | Net: 10.9% | Value: 283
2026-01-13T01:24:43.125777,ETH/USDT,32836.88461353599,36435.327422723996,-3598.4428091880036,47.40267944142997,52.597320558570026,-5.194641117140055,⚪,"⚪ Buy: 47.4% | Sell: 52.6% | Net: -5.2% | Value: -3,598"
2026-01-13T01:24:44.361091,BNB/USDT,751.414830696,779.0259460440001,-27.611115348000112,49.09793584411627,50.90206415588373,-1.8041283117674567,⚪,⚪ Buy: 49.1% | Sell: 50.9% | Net: -1.8% | Value: -28
2026-01-13T01:24:45.661650,XRP/USDT,4656802.208299999,4549581.3453,107220.86299999896,50.58231803169917,49.41768196830083,1.1646360633983373,⚪,"⚪ Buy: 50.6% | Sell: 49.4% | Net: 1.2% | Value: 107,221"
2026-01-13T01:24:46.882479,SOL/USDT,69324.373614074,68521.575921266,802.7976928079879,50.29119379115385,49.708806208846134,0.582387582307721,⚪,⚪ Buy: 50.3% | Sell: 49.7% | Net: 0.6% | Value: 803
2026-01-13T01:24:48.177112,DOGE/USDT,6738511.0737,5617251.3066,1121259.7670999998,54.537396125745076,45.46260387425492,9.074792251490154,⚪,"⚪ Buy: 54.5% | Sell: 45.5% | Net: 9.1% | Value: 1,121,260"
2026-01-13T01:24:49.407402,ADA/USDT,2832021.3815077124,2622966.0297615677,209055.3517461447,51.91618546464712,48.08381453535288,3.8323709292942474,⚪,"⚪ Buy: 51.9% | Sell: 48.1% | Net: 3.8% | Value: 209,055"
2026-01-13T01:24:50.644585,TRX/USDT,3348951.879999999,3037089.0399999996,311862.8399999994,52.44175416276538,47.55824583723464,4.883508325530734,⚪,"⚪ Buy: 52.4% | Sell: 47.6% | Net: 4.9% | Value: 311,863"
2026-01-13T01:24:51.919963,AVAX/USDT,42276.665153684,42850.859980526,-574.1948268420019,49.66274432039652,50.33725567960347,-0.6745113592069547,⚪,⚪ Buy: 49.7% | Sell: 50.3% | Net: -0.7% | Value: -574
2026-01-13T01:24:53.145537,DOT/USDT,95740.83209999999,88194.755,7546.07709999998,52.05128252204327,47.94871747795672,4.102565044086556,⚪,"⚪ Buy: 52.1% | Sell: 47.9% | Net: 4.1% | Value: 7,546"
2026-01-13T01:24:54.365071,LINK/USDT,36432.547179999994,29789.306019999996,6643.241159999998,55.0158979543629,44.98410204563711,10.03179590872579,⚪,"⚪ Buy: 55.0% | Sell: 45.0% | Net: 10.0% | Value: 6,643"
2026-01-13T01:24:55.785050,SUI/USDT,1407689.42,1213491.1800000002,194198.23999999976,53.704404038393996,46.295595961606004,7.4088080767879845,⚪,"⚪ Buy: 53.7% | Sell: 46.3% | Net: 7.4% | Value: 194,198"
2026-01-13T01:24:57.120923,SHIB/USDT,18464594690.15196,17011184865.95654,1453409824.1954193,52.048453680766485,47.951546319233515,4.096907361532976,⚪,"⚪ Buy: 52.0% | Sell: 48.0% | Net: 4.1% | Value: 1,453,409,824"
2026-01-13T01:24:58.464307,LTC/USDT,97492.62619917201,106179.369799448,-8686.743600275993,47.86746735659849,52.13253264340152,-4.265065286803027,⚪,"⚪ Buy: 47.9% | Sell: 52.1% | Net: -4.3% | Value: -8,687"
2026-01-13T01:24:59.691435,ATOM/USDT,40575.149000000005,49451.7093,-8876.560299999997,45.07004883452653,54.92995116547347,-9.859902330946937,⚪,"⚪ Buy: 45.1% | Sell: 54.9% | Net: -9.9% | Value: -8,877"
2026-01-13T01:25:00.889401,XLM/USDT,1582616.087167428,1430542.8568511426,152073.2303162855,52.5234850391508,47.4765149608492,5.046970078301593,⚪,"⚪ Buy: 52.5% | Sell: 47.5% | Net: 5.0% | Value: 152,073"
2026-01-13T01:25:02.104254,UNI/USDT,33678.435320000004,28559.46658,5118.968740000004,54.1124207144907,45.8875792855093,8.224841428981403,⚪,"⚪ Buy: 54.1% | Sell: 45.9% | Net: 8.2% | Value: 5,119"
2026-01-13T01:25:03.367530,ICP/USDT,88348.72333999998,77469.61596,10879.107379999987,53.28042948262719,46.7195705173728,6.560858965254386,⚪,"⚪ Buy: 53.3% | Sell: 46.7% | Net: 6.6% | Value: 10,879"
2026-01-13T01:25:04.734733,APT/USDT,95866.42086000001,85621.12423999999,10245.296620000023,52.82258945492785,47.17741054507216,5.645178909855685,⚪,"⚪ Buy: 52.8% | Sell: 47.2% | Net: 5.6% | Value: 10,245"
2026-01-13T01:25:05.943049,NEAR/USDT,481295.97206,437283.05604,44012.916020000004,52.39570655728102,47.604293442718976,4.791413114562049,⚪,"⚪ Buy: 52.4% | Sell: 47.6% | Net: 4.8% | Value: 44,013"
2026-01-13T01:25:06.312248,AAPL,45056584.0,0,45056584.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 45,056,584"
2026-01-13T01:25:06.480418,MSFT,0,21109977.0,-21109977.0,0.0,100.0,-100.0,🔴,"🔴 Buy: 0.0% | Sell: 100.0% | Net: -100.0% | Value: -21,109,977"
2026-01-13T01:25:06.589863,GOOG,23816336.0,0,23816336.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 23,816,336"
2026-01-13T01:25:06.704513,GC=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-01-13T01:25:06.809555,CL=F,0,0,0,0,0,0,⚪,⚪ Buy: 0.0% | Sell: 0.0% | Net: 0.0% | Value: 0
2026-01-13T01:25:06.944337,TSLA,60331332.0,0,60331332.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 60,331,332"
2026-01-13T01:25:07.102124,NVDA,135789886.0,0,135789886.0,100.0,0.0,100.0,🟢,"🟢 Buy: 100.0% | Sell: 0.0% | Net: 100.0% | Value: 135,789,886"
2026-01-13T03:14:04.299831,BTC/USDT,916.061337182,836.9681494480002,79.0931877339998,52.2559000957265,47.744099904273504,4.511800191452995,⚪,⚪ Buy: 52.3% | Sell: 47.7% | Net: 4.5% | Value: 79
2026-01-13T03:14:05.322814,ETH/USDT,23341.439539696,26058.391733963996,-2716.9521942679967,47.25003899384098,52.74996100615902,-5.499922012318039,⚪,"⚪ Buy: 47.3% | Sell: 52.7% | Net: -5.5% | Value: -2,717"
