timestamp,market,buy_volume,sell_volume,net_flow,buy_%,sell_%,net_%,trend,message
2025-10-27T01:24:52.681462,BTC/USDT,565.283107284,508.83733685600004,56.445770428,52.62753449745543,47.37246550254457,5.2550689949108635,⚪,⚪ Buy: 52.6% | Sell: 47.4% | Net: 5.3% | Value: 56
2025-10-27T01:24:54.047013,ETH/USDT,40480.787450612,36713.184862518,3767.6025880939997,52.44034765616872,47.559652343831274,4.880695312337443,⚪,"⚪ Buy: 52.4% | Sell: 47.6% | Net: 4.9% | Value: 3,768"
2025-10-27T01:24:55.242248,BNB/USDT,2227.36258,2042.9451199999999,184.41746000000012,52.15929943408997,47.84070056591004,4.318598868179924,⚪,⚪ Buy: 52.2% | Sell: 47.8% | Net: 4.3% | Value: 184
2025-10-27T01:24:56.599392,XRP/USDT,6310886.849717166,6065100.490171562,245786.35954560433,50.99299697387947,49.00700302612052,1.9859939477589523,⚪,"⚪ Buy: 51.0% | Sell: 49.0% | Net: 2.0% | Value: 245,786"
2025-10-27T01:24:57.749600,SOL/USDT,67630.83056398999,61201.22385276,6429.606711229993,52.49534432262924,47.50465567737075,4.9906886452585,⚪,"⚪ Buy: 52.5% | Sell: 47.5% | Net: 5.0% | Value: 6,430"
2025-10-27T01:24:58.915520,DOGE/USDT,20140071.46804259,16391252.431661729,3748819.036380861,55.13096520491993,44.869034795080054,10.261930409839879,⚪,"⚪ Buy: 55.1% | Sell: 44.9% | Net: 10.3% | Value: 3,748,819"
2025-10-27T01:25:00.033688,ADA/USDT,6410272.696,5931764.864,478507.8320000004,51.93852850339243,48.06147149660757,3.8770570067848698,⚪,"⚪ Buy: 51.9% | Sell: 48.1% | Net: 3.9% | Value: 478,508"
2025-10-27T01:25:01.153789,TRX/USDT,3049898.439505668,2909513.5892585022,140384.85024716565,51.17784145121678,48.82215854878323,2.355682902433546,⚪,"⚪ Buy: 51.2% | Sell: 48.8% | Net: 2.4% | Value: 140,385"
2025-10-27T01:25:02.477268,AVAX/USDT,132942.1138,138607.9732,-5665.859400000016,48.95675610665519,51.0432438933448,-2.086487786689612,⚪,"⚪ Buy: 49.0% | Sell: 51.0% | Net: -2.1% | Value: -5,666"
2025-10-27T01:25:03.854847,DOT/USDT,257151.24427999996,213116.06261999998,44035.18165999997,54.681931001144825,45.31806899885517,9.363862002289656,⚪,"⚪ Buy: 54.7% | Sell: 45.3% | Net: 9.4% | Value: 44,035"
2025-10-27T01:25:05.142071,LINK/USDT,300197.579315812,276687.038073718,23510.541242093954,52.03771608163882,47.962283918361194,4.075432163277623,⚪,"⚪ Buy: 52.0% | Sell: 48.0% | Net: 4.1% | Value: 23,511"
2025-10-27T01:25:06.339602,SUI/USDT,1287401.090812876,1105465.536219314,181935.55459356192,53.80162338632329,46.198376613676714,7.603246772646576,⚪,"⚪ Buy: 53.8% | Sell: 46.2% | Net: 7.6% | Value: 181,936"
2025-10-27T01:25:07.434704,SHIB/USDT,110553401568.51251,104370793269.7127,6182608298.799805,51.438323010458056,48.561676989541944,2.8766460209161155,⚪,"⚪ Buy: 51.4% | Sell: 48.6% | Net: 2.9% | Value: 6,182,608,299"
2025-10-27T01:25:08.524751,LTC/USDT,28613.2128,24952.1412,3661.071600000003,53.417387664422044,46.582612335577956,6.834775328844094,⚪,"⚪ Buy: 53.4% | Sell: 46.6% | Net: 6.8% | Value: 3,661"
2025-10-27T01:25:09.638151,ATOM/USDT,26873.340079999998,29979.14122,-3105.801140000003,47.268543897309186,52.731456102690814,-5.46291220538162,⚪,"⚪ Buy: 47.3% | Sell: 52.7% | Net: -5.5% | Value: -3,106"
2025-10-27T01:25:10.948291,XLM/USDT,4105527.5357384398,4526242.157158961,-420714.6214205208,47.56298744991596,52.43701255008405,-4.874025100168084,⚪,"⚪ Buy: 47.6% | Sell: 52.4% | Net: -4.9% | Value: -420,715"
2025-10-27T01:25:12.058442,UNI/USDT,245114.65873999998,221695.62866,23419.030079999997,52.5084098093079,47.4915901906921,5.016819618615799,⚪,"⚪ Buy: 52.5% | Sell: 47.5% | Net: 5.0% | Value: 23,419"
2025-10-27T01:25:13.153705,ICP/USDT,42740.44152000001,42365.20878,375.23274000000674,50.22045113260829,49.7795488673917,0.4409022652165866,⚪,⚪ Buy: 50.2% | Sell: 49.8% | Net: 0.4% | Value: 375
2025-10-27T01:25:14.255358,APT/USDT,75814.74992,60758.44498000001,15056.304939999995,55.51217424144773,44.487825758552276,11.02434848289545,⚪,"⚪ Buy: 55.5% | Sell: 44.5% | Net: 11.0% | Value: 15,056"
