timestamp,market,buy_volume,sell_volume,net_flow,buy_%,sell_%,net_%,trend,message
2026-06-20T00:07:38.982534,BTC/USDT,400.631979044,371.01438153600003,29.61759750799996,51.919117293946556,48.080882706053444,3.838234587893112,⚪,⚪ Buy: 51.9% | Sell: 48.1% | Net: 3.8% | Value: 30
2026-06-20T00:07:40.355365,ETH/USDT,9897.55628598,8081.758921819999,1815.7973641600001,55.04968443784847,44.95031556215153,10.099368875696943,⚪,"⚪ Buy: 55.0% | Sell: 45.0% | Net: 10.1% | Value: 1,816"
2026-06-20T00:07:42.329909,BNB/USDT,1350.40218,1141.51122,208.89095999999995,54.19137679503629,45.8086232049637,8.38275359007259,⚪,⚪ Buy: 54.2% | Sell: 45.8% | Net: 8.4% | Value: 209
2026-06-20T00:07:44.019911,XRP/USDT,2229702.4263,2025094.5819,204607.84439999983,52.4044372035337,47.5955627964663,4.808874407067414,⚪,"⚪ Buy: 52.4% | Sell: 47.6% | Net: 4.8% | Value: 204,608"
2026-06-20T00:07:45.569466,SOL/USDT,29742.581602178,27339.211401452,2403.370200726,52.1051985880797,47.89480141192029,4.210397176159415,⚪,"⚪ Buy: 52.1% | Sell: 47.9% | Net: 4.2% | Value: 2,403"
2026-06-20T00:07:47.395321,DOGE/USDT,2831219.0401526913,2803460.335829038,27758.70432365313,50.24632017610422,49.75367982389577,0.4926403522084473,⚪,"⚪ Buy: 50.2% | Sell: 49.8% | Net: 0.5% | Value: 27,759"
2026-06-20T00:07:49.867914,ADA/USDT,2987030.5879536113,2969137.1794304173,17893.408523194026,50.15020907084904,49.84979092915097,0.3004181416980617,⚪,"⚪ Buy: 50.2% | Sell: 49.8% | Net: 0.3% | Value: 17,893"
2026-06-20T00:07:52.049436,TRX/USDT,2583186.114,2561839.916,21346.19799999986,50.207444995181106,49.7925550048189,0.4148899903622034,⚪,"⚪ Buy: 50.2% | Sell: 49.8% | Net: 0.4% | Value: 21,346"
2026-06-20T00:07:54.737748,AVAX/USDT,208271.27574,258668.72205999997,-50397.44631999996,44.60343442867939,55.3965655713206,-10.793131142641204,⚪,"⚪ Buy: 44.6% | Sell: 55.4% | Net: -10.8% | Value: -50,397"
2026-06-20T00:07:56.361045,DOT/USDT,1033419.6777,1027232.2181999999,6187.459500000114,50.15013354541617,49.84986645458383,0.3002670908323266,⚪,"⚪ Buy: 50.2% | Sell: 49.8% | Net: 0.3% | Value: 6,187"
2026-06-20T00:07:59.130302,LINK/USDT,101542.37796,97525.70733999998,4016.670620000019,51.00886855217068,48.99113144782932,2.017737104341365,⚪,"⚪ Buy: 51.0% | Sell: 49.0% | Net: 2.0% | Value: 4,017"
2026-06-20T00:08:00.820687,SUI/USDT,473705.5999999999,426722.4,46983.199999999895,52.608937083253736,47.391062916746264,5.217874166507471,⚪,"⚪ Buy: 52.6% | Sell: 47.4% | Net: 5.2% | Value: 46,983"
2026-06-20T00:08:02.856737,SHIB/USDT,55893555495.68108,52339171877.76872,3554383617.912361,51.64200963246921,48.357990367530796,3.284019264938412,⚪,"⚪ Buy: 51.6% | Sell: 48.4% | Net: 3.3% | Value: 3,554,383,618"
2026-06-20T00:08:04.981976,LTC/USDT,18521.442199999998,16632.901799999996,1888.5404000000017,52.68606975001438,47.313930249985596,5.372139500028792,⚪,"⚪ Buy: 52.7% | Sell: 47.3% | Net: 5.4% | Value: 1,889"
